PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID,OWNERSHIP
35796,"Mitch Marner",,C,CAN,TBD,,878035,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,25.67,,35796,0,0,,,,30483,1,1.15,1.15,15,
18501,"Shea Theodore",,D,CAN,TBD,,741466,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,15,,18501,0,0,,,,30663,1,1.15,1.15,16,
31735,"Bo Horvat",,C,CAN,TBD,,741412,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,10,,31735,0,0,,,,31049,1,1.15,1.15,17,
31688,"Sam Reinhart",,W,CAN,TBD,,831067,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,16,,31688,0,0,,,,30753,1,1.15,1.15,18,
14182,"Brad Marchand",,W,CAN,TBD,,414433,4,,,0.1727,0.1961,1.2398,0,0,0,0,0,0,0,0.3688,0,4.36,0,11.62,4.67,,14182,0.729,3.42,11.6,,,29852,1,5.67,8.02,19,
31732,"Sam Bennett",,C,CAN,TBD,,831069,5,,,0.1126,0.1152,0.9803,0,0,0,0,0,0,0,0.2278,0,3.02,0,9.34,0,,31732,0.807,2.52,12.1,,,30332,1,4.94,6.99,20,39
2295968,"Seth Jarvis",,W,CAN,TBD,,1248085,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2295968,0.623,0.31,15.7,,,158546,1,1.15,1.15,21,39
1283254,"Logan Thompson",,G,CAN,TBD,,1139760,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1283254,0,0,,,,82970,1,0.58,0,22,39
37649,"Travis Sanheim",,D,CAN,TBD,,831082,3,,,0.0299,0.1133,0.5074,0,0,0,0,0,0,0,0.1432,0,1.6,0,7.22,1,,37649,0.381,1.33,16.9,,,30397,1,4.39,6.24,23,
18671,"Jordan Binnington",,G,CAN,TBD,,607980,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,23,,18671,0,0,,,,30439,1,0.58,0,24,
14507,"Darcy Kuemper",,G,CAN,TBD,,547403,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,14507,0,0,,,,30268,1,0.58,0,25,39
37770,"Radim Simek",,D,CZE,DEN,,1052090,1,,,-0.0046,-0.0787,0.139,0,0,0,0,0,0,0,-0.0833,0,-0.22,0,1.42,0,,37770,2.003,0.8,,,,32300,1,1.28,1.29,26,39
37681,"Martin Necas",,W,CZE,DEN,,1057110,2,1,,-0.1925,-0.3237,0.8756,0,0,0,0,0,-0.0629,-0.1247,-0.5162,-0.1876,-1.94,0,0.07,0,,37681,1.015,-1.16,34.1,,,37907,1,1.57,1.62,27,39
18667,"David Pastrnak",,W,CZE,DEN,,831092,1,1,,-0.3317,-0.361,1.4127,0,0,0,0,0,-0.103,-0.1371,-0.6927,-0.2401,-2.46,0,0.14,0,,18667,1.092,-1.6,34.8,,,30380,1,2.03,2.12,28,39
37707,"Filip Hronek",,D,CZE,DEN,,920361,1,1,,-0.0559,-0.3096,0.5936,0,0,0,0,0,-0.0258,-0.1237,-0.3655,-0.1495,-1.13,0,0.62,0,,37707,1.601,-0.25,48.4,,,37845,1,1.37,1.4,29,39
16757,"Tomas Hertl",,C,CZE,DEN,,659862,1,1,,-0.2222,-0.2404,0.8365,0,0,0,0,0,-0.0732,-0.0891,-0.4626,-0.1623,-1.83,0,0.05,0,,16757,1.351,-0.86,28.2,,,29907,1,1.47,1.51,30,39
37696,"David Kampf",,C,CZE,DEN,,1050068,2,,,-0.0614,-0.1152,0.4121,0,0,0,0,0,0,0,-0.1766,0,-0.48,0,1.16,0,,37696,1.122,0.14,24.1,,,37886,1,1.28,1.29,31,39
35921,"Ondrej Kase",,W,CZE,DEN,,831571,3,2,,-0.0746,-0.0822,0.3811,0,0,0,0,0,0,0,-0.1568,0,-0.47,0,1.17,0,,35921,0,-0.4,,,,31502,1,1.28,1.29,32,39
,1,,D,CZE,DEN,,902830,2,,,-0.0221,-0.0661,0.2808,0,0,0,0,0,0,0,-0.0882,0,-0.1,,,0,,,,,,,,,,,,33,39,"Michal Kempny"
17120,"Ondrej Palat",,W,CZE,DEN,,615345,1,1,,-0.1274,-0.2026,0.5645,0,0,0,0,0,-0.0361,-0.0746,-0.33,-0.1107,-1.25,0,0.5,0,,17120,1.946,-0.09,28.7,,,30825,1,1.37,1.4,34,39
16742,"Radko Gudas",,D,CZE,DEN,,554520,2,,,-0.0277,-0.1319,0.5106,0,0,0,0,0,0,0,-0.1596,0,-0.13,0,1.62,0,,16742,3.612,1.62,34.1,,,30042,1,1.37,1.4,35,39
35854,"Lukas Sedlak",,C,CZE,DEN,,612924,3,,,-0.057,-0.0629,0.2916,0,0,0,0,0,0,0,-0.1199,0,-0.36,0,1.28,0,,35854,0,-0.3,,,,,1,1.28,1.29,36,39
10239699,"David Tomasek",,W,CZE,DEN,,1166671,4,2,,-0.1009,-0.1054,0.5415,0,0,0,0,0,-0.019,-0.0374,-0.2063,-0.0564,-0.57,0,1.18,0,,10239699,1.132,0.05,,,,658745,1,1.37,1.4,37,39
5273742,"David Spacek",,D,CZE,DEN,,1364089,3,2,,-0.0142,-0.1322,0.2598,0,0,0,0,0,-0.0046,-0.0436,-0.1464,-0.0482,-0.39,0,1.25,0,,5273742,1.122,0.18,26.4,,,231601,1,1.28,1.29,38,39
37697,"Jan Rutta",,D,CZE,DEN,,1054103,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37697,0.544,0.27,,,,32354,1,1.15,1.15,39,39
655235,"Roman Cervenka",,C,CZE,DEN,,655235,3,2,,-0.0746,-0.0822,0.3811,0,0,0,0,0,0,0,-0.1568,0,-0.47,0,1.17,0,,655235,0,-0.4,,,,,1,1.28,1.29,40,39
31746,"Radek Faksa",,C,CZE,DEN,,659857,4,,,-0.0501,-0.0843,0.2898,0,0,0,0,0,0,0,-0.1344,0,-0.41,0,1.23,0,,31746,1.389,0.35,19.3,,,30523,1,1.28,1.29,41,39
612934,"Matej Stransky",,W,CZE,DEN,,612934,4,,,-0.0484,-0.0533,0.2473,0,0,0,0,0,0,0,-0.1017,0,-0.31,0,1.33,0,,612934,0,-0.26,,,,,1,1.28,1.29,42,39
472511,"Tomas Kundratek",,D,CZE,DEN,,472511,3,,,-0.0097,-0.0289,0.1228,0,0,0,0,0,0,0,-0.0386,0,-0.04,0,1.6,0,,472511,0,-0.05,,,,,1,1.28,1.29,43,39
1144866,"Dominik Kubalik",,W,CZE,DEN,,745341,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1144866,1.057,0.53,,,,88360,1,1.15,1.15,44,39
1285060,"Jakub Flek",,W,CZE,DEN,,1285060,4,,,-0.0484,-0.0533,0.2473,0,0,0,0,0,0,0,-0.1017,0,-0.31,0,1.33,0,,1285060,0,-0.26,,,,,1,1.28,1.29,45,39
1364090,"Jiri Tichacek",,D,CZE,DEN,,1364090,4,,,-0.0049,-0.0147,0.0623,0,0,0,0,0,0,0,-0.0196,0,-0.02,0,1.62,0,,1364090,0,-0.03,,,,,1,1.28,1.29,46,39
37656,"Dan Vladar",,G,CZE,DEN,,878196,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,37656,0,0,,,,32200,1,0.58,0,47,39
415370,"Lukas Dostal",,G,CZE,DEN,,1121544,,,B,0,0,0,0,0.4634,19.664,1.4614,0.1828,0,0,0,0,12.88,6.77,20.43,0,,415370,0,10.19,,,,75539,1,5.9,8.6,48,39
878169,"Filip Chlapik",,W,CZE,DEN,,878169,2,2,,-0.0069,-0.0076,0.0351,0,0,0,0,0,0,0,-0.0145,0,-0.04,0,1.6,0,,878169,0,-0.04,,,,,1,1.28,1.29,49,39
4200011,"Karel Vejmelka",,G,CZE,DEN,,878314,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,4200011,0,0,,,,166640,1,0.58,0,50,39
920604,"Joachim Blichfeld",,W,DEN,CZE,,920604,2,2,,0.0876,0.1153,1.0524,0,0,0,0,0,0,0,0.2029,0,2.92,0,9.29,0,,920604,0,2.04,,,,,1,4.98,7.02,51,39
14278,"Lars Eller",,C,DEN,CZE,,392954,2,1,,0.1324,0.2336,1.8703,0,0,0,0,0,0.0351,0.0667,0.366,0.1018,5.25,0,12.3,6.67,,14278,1.129,4.21,38.3,,,29793,1,5.51,7.77,52,
18831,"Nikolaj Ehlers",,W,DEN,CZE,,831074,1,1,,0.281,0.4618,3.124,0,0,0,0,0,0.0784,0.1486,0.7428,0.227,10.14,1.8,20.44,28.33,,18831,0.676,7.11,50.7,,,30595,1,8.05,11.49,53,
1166529,"Phillip Bruggisser",,D,DEN,CZE,,1166529,3,,,0.0234,0.0834,0.6976,0,0,0,0,0,0,0,0.1068,0,1.67,0,7.29,0,,1166529,0,1.17,,,,,1,4.39,6.24,54,39
898444,"Jesper Jensen Aabo",,D,DEN,CZE,,898444,1,,,0.029,0.1031,0.8626,0,0,0,0,0,0,0,0.1321,0,2.06,0,7.76,0,,898444,0,1.45,,,,,1,4.45,6.3,55,39
4905072,"Oscar Fisker Molgaard",,C,DEN,CZE,,1447488,3,1,,0.1295,0.188,1.6661,0,0,0,0,0,0.0427,0.0725,0.3175,0.1152,4.64,0,11.48,3,,4905072,1.315,3.91,35.9,,,260562,1,5.34,7.47,56,
1166530,"Matias Lassen",,D,DEN,CZE,,1166530,4,,,0.0046,0.0163,0.1362,0,0,0,0,0,0,0,0.0209,0,0.32,0,5.71,0,,1166530,0,0.23,,,,,1,4.21,5.95,57,39
737286,"Markus Lauridsen",,D,DEN,CZE,,737286,1,2,,0.0311,0.1109,0.9275,0,0,0,0,0,0,0,0.142,0,2.22,0,7.92,0,,737286,0,1.56,,,,,1,4.45,6.3,58,39
1166535,"Nick Olesen",,W,DEN,CZE,,1166535,3,2,,0.081,0.1066,0.9729,0,0,0,0,0,0,0,0.1876,0,2.69,0,9.01,10.33,,1166535,0,1.89,,,,,1,4.94,6.99,59,
34617,"Oliver Bjorkstrand",,W,DEN,CZE,,743268,1,1,,0.2126,0.2971,2.3412,0,0,0,0,0,0.0703,0.1152,0.5097,0.1855,7.12,0.06,15.84,20,,34617,1.284,5.54,41.4,,,30201,1,6.81,9.54,60,
591992,"Oliver Lauridsen",,D,DEN,CZE,,591992,3,,,0.0234,0.0834,0.6976,0,0,0,0,0,0,0,0.1068,0,1.67,0,7.29,0,,591992,0,1.17,,,,,1,4.39,6.24,61,39
1447489,"Anders Koch",,D,DEN,CZE,,1447489,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1447489,0,0,,,,,1,1.15,1.15,62,39
676092,"Patrick Russell",,W,DEN,CZE,,915358,4,1,,0.0712,0.0936,0.8549,0,0,0,0,0,0,0,0.1648,0,2.36,0,8.06,0,,676092,0,1.66,,,,,1,4.45,6.3,63,39
600131,"Nicklas Jensen",,W,DEN,CZE,,600131,2,,,0.0793,0.1044,0.953,0,0,0,0,0,0,0,0.1837,0,2.64,0,8.34,3,,600131,0,1.85,,,,,1,4.45,6.3,64,
972431,"Alexander True",,C,DEN,CZE,,1078266,1,,,0.092,0.1202,1.4926,0,0,0,0,0,0,0,0.2122,0,3.68,0,10.22,10.67,,972431,1.376,3.21,,,,82529,1,5.11,7.12,65,
1166537,"Morten Poulsen",,W,DEN,CZE,,1166537,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166537,0,0,,,,,1,1.15,1.15,66,39
1385603,"Christian Wejse",,W,DEN,CZE,,1385603,4,2,,0.0608,0.0801,0.731,0,0,0,0,0,0,0,0.1409,0,2.02,0,7.68,0,,1385603,0,1.42,,,,,1,4.42,6.27,67,39
1077686,"Mathias Bau",,W,DEN,CZE,,1077686,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1077686,0,0,,,,,1,1.15,1.15,68,39
1280148,"Jonas Rondbjerg",,W,DEN,CZE,,1057173,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1280148,0,0,11.2,,,91948,1,1.15,1.15,69,39
1057210,"Malte Setkov",,D,DEN,CZE,,1057210,2,,,0.039,0.139,1.1626,0,0,0,0,0,0,0,0.178,0,2.79,0,8.55,14.67,,1057210,0,1.95,,,,,1,4.5,6.33,70,
1166533,"Nicholas B. Jensen",,D,DEN,CZE,,1166533,2,,,0.0234,0.0834,0.6976,0,0,0,0,0,0,0,0.1068,0,1.67,0,7.29,0,,1166533,0,1.17,,,,,1,4.39,6.24,71,39
1166536,"Frederik Storm",,W,DEN,CZE,,1166536,4,,,0.0526,0.0692,0.6316,0,0,0,0,0,0,0,0.1218,0,1.74,0,7.15,4,,1166536,0,1.22,,,,,1,4.23,5.97,72,
1172454,"Frederik Dichow",,G,DEN,CZE,,1172454,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1172454,0,0,,,,,1,0.58,0,73,39
1374309,"Mikkel Aagaard",,C,DEN,CZE,,1374309,3,2,,0.081,0.1066,0.9729,0,0,0,0,0,0,0,0.1876,0,2.69,0,9.01,1.33,,1374309,0,1.89,,,,,1,4.94,6.99,74,
1286327,"Mads Sogaard",,G,DEN,CZE,,1172229,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1286327,0,0,,,,92006,1,0.58,0,75,39
16928,"Frederik Andersen",,G,DEN,CZE,,556379,,,B,0,0,0,0,0.5366,9.7351,-1.5986,0.1828,0,0,0,0,16.1,12.66,20.35,16,,16928,0,13.86,,,,30976,1,3.32,6.55,76,
34544,"Esa Lindell",4100,D,FIN,TBD,,680652,1,,,0.0588,0.2282,1.1359,0,0,0,0,0,0,0,0.287,0,3.37,0,9.58,0,,34544,0.929,2.87,22.1,,,30528,1,4.85,6.97,77,39,3370
14130,"Mikael Granlund",6200,C,FIN,TBD,,550759,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,14130,0,0,,,,30288,1,1.15,1.15,78,39,0
37747,"Miro Heiskanen",5700,D,FIN,TBD,,1057101,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37747,0,0,,,,82268,1,1.15,1.15,79,39,0
37746,"Roope Hintz",6700,C,FIN,TBD,,878170,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37746,0,0,,,,37812,1,1.15,1.15,80,39,0
18978,"Mikko Rantanen",8000,W,FIN,TBD,,878041,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,18978,0,0,,,,30679,1,1.15,1.15,81,39,0
16700,"Rasmus Ristolainen",3700,D,FIN,TBD,,741411,2,,,0.0491,0.1931,1.3766,0,0,0,0,0,0,0,0.2422,0,3.49,0,9.53,0,,16700,1.631,3.26,18.9,,,31067,1,4.72,6.68,82,39,3490
555945,"Niko Mikkola",3100,D,FIN,TBD,,878283,2,,,0.0464,0.1602,1.0462,0,0,0,0,0,0,0,0.2066,0,2.78,0,8.76,0,,555945,1.879,2.9,21.4,,,82506,1,4.67,6.64,83,39,2780
35805,"Sebastian Aho",7200,C,FIN,TBD,,878154,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35805,0,0,,,,31384,1,1.15,1.15,84,39,0
35782,"Artturi Lehkonen",5500,W,FIN,TBD,,743064,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35782,0,0,,,,31453,1,1.15,1.15,85,39,0
17427,"Teuvo Teravainen",3000,W,FIN,TBD,,659863,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,17427,0,0,,,,30644,1,1.15,1.15,86,39,0
16719,"Olli Maatta",2600,D,FIN,TBD,,659868,3,,,0.0178,0.129,0.5024,0,0,0,0,0,0,0,0.1468,0,1.55,0,7.17,0,,16719,0.471,1.36,12.7,,,30432,1,4.39,6.24,87,39,1550
2296000,"Anton Lundell",4500,C,FIN,TBD,,1248081,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2296000,1.102,0.55,17,,,158644,1,1.15,1.15,88,39,0
1283126,"Eetu Luostarinen",3400,W,FIN,TBD,,1057150,3,,,0.1509,0.2649,1.3763,0,0,0,0,0,0,0,0.4158,0,4.74,0,11.83,0,,1283126,1.914,4.3,14.9,,,91962,1,5.54,7.97,89,39,4740
1144519,"Kaapo Kakko",3500,W,FIN,TBD,,1166551,3,,,0.1287,0.1832,1.1231,0,0,0,0,0,0,0,0.3119,0,3.73,0,10.3,0,,1144519,0.621,2.94,12,,,88355,1,5.13,7.3,90,39,3730
555781,"Henri Jokiharju",2500,D,FIN,TBD,,1057138,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,555781,0.131,0.07,16.2,,,82822,1,1.15,1.15,91,39,0
194540,"Eeli Tolvanen",3900,W,FIN,TBD,,1057139,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,194540,0,0,,,,39768,1,1.15,1.15,92,39,0
1166546,"Mikko Lehtonen",2500,D,FIN,TBD,,1166546,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166546,0,0,,,,,1,1.15,1.15,93,39,0
18700,"Joel Armia",2500,W,FIN,TBD,,600113,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,18700,0,0,,,,30591,1,1.15,1.15,94,39,0
17275,"Erik Haula",2800,C,FIN,TBD,,732005,4,,,0.1213,0.153,1.1376,0,0,0,0,0,0,0,0.2743,0,3.53,0,9.9,0,,17275,1.043,3,13.9,,,30583,1,4.98,7.02,95,39,3530
1283920,"Joel Kiviranta",2500,W,FIN,TBD,,1166552,4,,,0.0979,0.114,0.9264,0,0,0,0,0,0,0,0.2119,0,2.8,0,9.12,0,,1283920,1.38,2.66,11.6,,,92104,1,4.94,6.99,96,39,2800
4784123,"Nikolas Matinpalo",2800,D,FIN,TBD,,1447084,3,,,0.0199,0.0931,0.6385,0,0,0,0,0,0,0,0.113,0,1.59,0,7.21,0,,4784123,0.731,1.5,13.7,,,265876,1,4.39,6.24,97,39,1590
34482,"Juuse Saros",8000,G,FIN,TBD,,744805,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,34482,0,0,,,,29995,1,0.58,0,98,39,0
922135,"Kevin Lankinen",8000,G,FIN,TBD,,1117047,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,922135,0,0,,,,81323,1,0.58,0,99,39,0
7005309,"Oliver Kapanen",3700,C,FIN,TBD,,1321692,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,7005309,0.067,0.03,14.1,,,165003,1,1.15,1.15,100,39,0
1447333,"Jules Boscq",,D,FRA,GER,,1447333,1,,,0.086,0.3112,1.6091,0,0,0,0,0,0,0,0.3972,0,4.8,0,12.28,0.67,,1447333,0,3.37,,,,,1,5.84,8.44,101,
917153,"Alexandre Texier",,W,FRA,GER,,1057153,1,1,,0.4469,0.7126,3.2284,0,0,0,0,0,0.1054,0.2096,1.1595,0.315,13.27,3.1,25.84,3.33,,917153,1.314,9.57,156.1,,,87772,1,9.82,14.1,102,
1136940,"Charles Bertrand",,W,FRA,GER,,1136940,1,1,,0.23,0.3075,1.7356,0,0,0,0,0,0,0,0.5375,0,6.25,0,14.95,0,,1136940,0,4.35,,,,,1,6.8,9.73,103,39
1166439,"Hugo Gallet",,D,FRA,GER,,1166439,1,1,,0.1044,0.3779,1.9541,0,0,0,0,0,0,0,0.4823,0,5.9,0,13.96,1,,1166439,0,4.09,,,,,1,6.3,9.08,104,
1447332,"Justin Addamo",,W,FRA,GER,,1447332,4,2,,0.1681,0.2248,1.2689,0,0,0,0,0,0,0,0.3929,0,4.51,0,11.97,1,,1447332,0,3.18,,,,,1,5.83,8.3,105,
1510681,"Enzo Cantagallo",,D,FRA,GER,,1510681,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1510681,0,0,,,,,1,1.15,1.15,106,39
1166450,"Florian Chakiachvili",,D,FRA,GER,,1166450,4,2,,0.0752,0.2723,1.4083,0,0,0,0,0,0,0,0.3475,0,4.17,0,10.8,0,,1166450,0,2.95,,,,,1,5.18,7.43,107,39
1635448,"Floran Douay",,W,FRA,GER,,1635448,4,,,0.1469,0.1965,1.1088,0,0,0,0,0,0,0,0.3434,0,3.93,0,10.5,1,,1635448,0,2.78,,,,,1,5.13,7.3,108,
1166454,"Sacha Treille",,W,FRA,GER,,1166454,4,1,,0.1946,0.2602,1.4684,0,0,0,0,0,0,0,0.4548,0,5.25,0,13.01,3.67,,1166454,0,3.68,,,,,1,6.06,8.66,109,
1385671,"Enzo Guebey",,D,FRA,GER,,1385671,2,,,0.0557,0.2015,1.0421,0,0,0,0,0,0,0,0.2572,0,3.06,0,9.27,0.33,,1385671,0,2.18,,,,,1,4.85,6.97,110,
1166452,"Jordann Perret",,W,FRA,GER,,1166452,3,2,,0.2219,0.2967,1.6746,0,0,0,0,0,0,0,0.5186,0,6.02,0,14.47,0,,1166452,0,4.19,,,,,1,6.6,9.37,111,39
1385675,"Dylan Fabre",,C,FRA,GER,,1385675,3,,,0.2227,0.2978,1.6809,0,0,0,0,0,0,0,0.5205,0,6.05,0,14.5,0,,1385675,0,4.21,,,,,1,6.6,9.37,112,39
1166447,"Pierre Crinon",,D,FRA,GER,,1166447,3,,,0.0222,0.0803,0.4153,0,0,0,0,0,0,0,0.1025,0,1.21,0,6.79,0,,1166447,0,0.87,,,,,1,4.36,6.22,113,39
1166453,"Thomas Thiry",,D,FRA,GER,,1166453,3,,,0.0428,0.1548,0.8005,0,0,0,0,0,0,0,0.1976,0,2.35,0,8.01,0,,1166453,0,1.68,,,,,1,4.42,6.27,114,39
1385673,"Louis Boudon",,C,FRA,GER,,1385673,1,,,0.2227,0.2978,1.6809,0,0,0,0,0,0,0,0.5205,0,6.05,0,14.5,0,,1385673,0,4.21,,,,,1,6.6,9.37,115,39
1166457,"Anthony Rech",,W,FRA,GER,,1166457,2,2,,0.2035,0.2722,1.5361,0,0,0,0,0,0,0,0.4757,0,5.5,0,13.86,0.67,,1166457,0,3.85,,,,,1,6.53,9.32,116,
1453290,"Antoine Keller",,G,FRA,GER,,1453290,,,B,0,0,0,0,0.5366,24.4856,2.9312,0.0618,0,0,0,0,11.54,2.63,22.55,0,,1453290,0,9.12,,,,,1,8.6,10.87,117,39
593704,"Stephane Da Costa",,C,FRA,GER,,593704,2,1,,0.3154,0.4218,2.3806,0,0,0,0,0,0,0,0.7372,0,8.78,0.81,18.62,0,,593704,0,5.96,,,,,1,7.69,10.95,118,39
1447334,"Julian Junca",,G,FRA,GER,,1447334,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,10.33,,1447334,0,0,,,,,1,0.58,0,119,
1635446,"Martin Neckar",,G,FRA,GER,,1635446,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1635446,0,0,,,,,1,0.58,0,120,39
916470,"Yohann Auvitu",,D,FRA,GER,,916470,2,,,0.0498,0.1802,0.9318,0,0,0,0,0,0,0,0.23,0,2.74,0,8.65,0,,916470,0,1.95,,,,,1,4.62,6.6,121,39
1510685,"Aurelien Dair",,C,FRA,GER,,1510685,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1510685,0,0,,,,,1,1.15,1.15,122,39
1166444,"Nicolas Ritz",,C,FRA,GER,,1166444,3,,,0.1823,0.2438,1.376,0,0,0,0,0,0,0,0.4261,0,4.91,0,12.37,0.67,,1166444,0,3.45,,,,,1,5.83,8.3,123,
18469,"Pierre-Edouard Bellemare",,C,FRA,GER,,829696,2,2,,0.2231,0.3262,1.841,0,0,0,0,0,0,0,0.5493,0,6.47,0,15.17,0,,18469,0,4.48,,,,29826,1,6.8,9.73,124,39
