PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
8998236,"Tyrese Proctor",,,CLE,NYK,156896,1403594,,2,0.6,0.31,0.11,0.09,0.07,0.07,0.03,0.71,0.91,1.02,0.1,0.42,0.27,0.12,0.26,0.11,0.08,0.53,0.21,1.37,1.37,1.36,0.52,2.45,0,0,0,0.45,0.98,1.36,1.81,2.49,2.8,4.31,0.04%,131,127,THURS,245535,17,8998236,
37884,"Thomas Bryant",,,CLE,NYK,156896,896601,,2,0.72,0.56,0.08,0.08,0.09,0.03,0.05,0.8,1.28,1.36,0.08,0.64,0.33,0.18,0.24,0.16,0.13,0.57,0.26,1.66,1.66,1.7,1.09,2.38,0,0,0,1.09,1.43,1.7,1.97,2.43,2.58,3.46,0.33%,131,127,THURS,38313,18,37884,
13315,"Klay Thompson",,,DAL,GSW,156898,457611,,20,10.71,2.1,0.93,2.35,0.83,0.47,0.18,11.64,12.81,13.74,0.65,3.03,3.47,1.42,6.18,0.97,0.83,9.65,3.77,15.75,15.75,16.79,8.89,26.53,0,0,10.19,11.75,11.75,11.75,11.75,11.75,11.75,11.75,0.00%,140,150,THURS,12329,21,13315,
13895,"Anthony Davis",,,DAL,GSW,156898,603096,,33,25.12,12.8,2.91,0.9,2.34,1.5,1.32,28.03,37.92,40.83,2.82,15.71,15.08,8.03,3.07,8.17,6.36,18.15,8.93,50.97,50.97,51.66,42.46,61.44,10.74,10.74,26.92,42.31,47.97,51.66,55.6,61.75,64.21,74.54,21.23%,140,150,THURS,12369,23,13895,
18947,"D'Angelo Russell",,,DAL,GSW,156898,844038,,6,2.28,0.67,0.97,0.38,0.4,0.22,0.01,3.25,2.95,3.92,0.23,1.64,0.94,0.4,1.09,0.45,0.35,2.03,0.78,4.83,4.83,5.02,2.28,8.4,0,0,0,2.21,3.61,5.02,6.43,8.43,9.44,13.45,0.31%,140,150,THURS,12060,26,18947,
1115204,"Daniel Gafford",,,DAL,GSW,156898,1061647,,16,5.14,4.54,0.67,0,0.91,0.84,1.06,5.81,9.68,10.35,1.9,5.21,3.07,2,0,1.6,1.15,3.07,2,16.38,16.38,15.17,10.39,20.45,0.14,0.14,1.21,10.28,12.97,15.17,17.13,20.31,21.78,28.14,0.35%,140,150,THURS,71699,27,1115204,
1115314,"PJ Washington",,,DAL,GSW,156898,1067857,Q,32,13.92,7.39,1.86,1.46,2.53,1.29,1.6,15.78,21.31,23.17,2.89,9.25,7.93,3.58,4.28,3.41,2.38,12.21,5.04,31.72,31.72,31.49,23.72,40.07,2.19,2.19,9.93,23.71,28.02,31.49,34.96,40.23,42.65,52.21,0.00%,140,150,THURS,69997,28,1115314,
2484012,"Naji Marshall",,,DAL,GSW,156898,1060704,,30.5,11.56,4.91,3.5,0.97,1.44,1.08,0.09,15.06,16.47,19.97,1.17,8.41,5.98,3.25,3.08,2.67,2.15,9.06,4.22,24.77,24.77,25.09,18.57,32.7,1.11,1.11,8.04,18.23,22.25,25.09,28.17,32.66,34.56,43.55,3.63%,140,150,THURS,70165,30,2484012,
3267960,"Brandon Williams",,,DAL,GSW,156898,1134688,,20,8.98,1.97,3.74,0.62,1.7,0.89,0.16,12.72,10.95,14.69,1.05,5.71,5.24,2.25,2.46,3.26,2.63,7.7,2.87,18.4,18.4,18.63,13.25,24.6,1.17,1.17,3.38,13.25,16.15,18.63,20.91,24.63,26.29,33.54,4.75%,140,150,THURS,87233,31,3267960,
3587932,"Jaden Hardy",,,DAL,GSW,156898,1357748,,1,0.44,0.12,0.06,0.07,0.05,0.01,0,0.5,0.56,0.62,0.01,0.18,0.2,0.08,0.19,0.07,0.06,0.39,0.15,0.65,0.65,0.71,0.22,1.35,0,0,0,0.21,0.46,0.71,0.92,1.34,1.5,2.3,4.12%,140,150,THURS,194859,32,3587932,
3588176,"Max Christie",,,DAL,GSW,156898,1340703,,23,6.63,2.25,1.14,1.15,0.7,0.44,0.24,7.77,8.88,10.02,0.68,3.39,2.28,1.04,2.84,1.33,1.11,5.12,2.19,12.38,12.38,12.74,7.75,18.75,0,0,0.21,7.84,10.29,12.74,14.95,18.62,20.33,27.93,0.00%,140,150,THURS,179747,33,3588176,
8985575,"Cooper Flagg",,,DAL,GSW,156898,1519128,,34.5,17.55,7.78,3.54,1.1,2.41,0.99,0.55,21.09,25.33,28.87,1.54,11.32,12.25,5.55,3.18,4.02,3.16,15.43,6.65,34.41,34.41,35.39,27.38,44.52,1.66,1.66,9.74,27.03,31.7,35.39,38.58,44.24,46.7,57.02,8.00%,140,150,THURS,458047,35,8985575,
9147605,"Ryan Nembhard",,,DAL,GSW,156898,1323621,,24,7.78,2.23,5.77,0.84,1.47,0.94,0.03,13.55,10.01,15.78,0.97,8,4.6,1.97,2.42,1.68,1.33,7.02,2.81,20.55,20.55,20.89,14.65,27.93,2.42,2.42,7.39,14.67,18.15,20.89,23.63,28.1,29.84,39.05,4.60%,140,150,THURS,179441,37,9147605,
13301,"Jonas Valanciunas",,,DEN,MIN,156900,599780,,14.5,9.67,4.22,1.03,0.18,1.29,0.29,0.42,10.7,13.89,14.92,0.71,5.25,6.27,3.63,0.69,2.3,1.85,6.96,3.81,17.12,17.12,17.36,11.95,23.48,0.94,0.94,7.9,11.82,14.84,17.36,19.37,23.4,24.91,32.2,0.28%,145,146,THURS,12323,41,13301,
16879,"Tim Hardaway Jr.",,,DEN,MIN,156900,551771,,31,13.44,2.62,1.33,2.69,0.5,0.78,0.03,14.77,16.06,17.39,0.81,3.95,3.91,1.69,7.13,2.31,1.99,11.04,4.38,20.51,20.51,21.43,14.32,29.67,0.75,0.75,17.85,14.03,18.11,21.43,24.49,29.59,31.63,41.33,0.44%,145,146,THURS,12479,42,16879,
31812,"Nikola Jokic",,,DEN,MIN,156900,830650,,35,28.9,11.1,8.97,2.16,3.31,1.28,0.64,37.87,40,48.97,1.92,20.07,13.93,8.02,5.27,7.78,6.36,19.2,10.18,58.13,58.13,61.07,50.07,72.87,2.6,2.6,15.8,50.01,56.04,61.07,65.85,72.63,75.65,87.96,5.93%,145,146,THURS,12576,44,31812,
35211,"Jamal Murray",,,DEN,MIN,156900,891352,,35,24.81,3.59,5.48,2.92,2.21,1.02,0.28,30.29,28.4,33.88,1.3,9.07,12.13,5.97,7.01,4.67,4.1,19.14,8.89,39.03,39.03,40.56,31.11,50.41,1.91,1.91,9.87,30.99,36.28,40.56,44.34,50.39,53.16,64.74,2.92%,145,146,THURS,28062,45,35211,
408913,"Bruce Brown",,,DEN,MIN,156900,941834,,27,8.8,4.6,2.11,0.61,0.89,1.09,0.33,10.91,13.4,15.51,1.42,6.71,5.55,2.66,1.91,2.02,1.65,7.46,3.27,20.86,20.86,20.43,14.43,27.04,0.54,0.54,8.7,14.28,17.72,20.43,22.89,27.08,28.55,36.68,0.25%,145,146,THURS,75331,46,408913,
2439457,"Zeke Nnaji",,,DEN,MIN,156900,1193676,,8,1.6,0.96,0.35,0.11,0.2,0.17,0.16,1.95,2.56,2.91,0.33,1.31,0.93,0.44,0.41,0.6,0.39,1.34,0.55,4.07,4.07,3.94,1.34,7.52,0,0,0,1.41,2.81,3.94,5.35,7.6,8.72,12.95,0.20%,145,146,THURS,92620,48,2439457,
3588036,"Peyton Watson",,,DEN,MIN,156900,1326502,,30,13.42,4.87,1.2,1.28,1.37,1.4,0.58,14.62,18.29,19.49,1.98,6.07,7.22,3.53,3.65,3.66,2.51,10.87,4.81,25.63,25.63,25.25,18.18,32.96,1.16,1.16,13.21,18.11,22.19,25.25,28.4,33.16,35.2,44.89,0.33%,145,146,THURS,180124,49,3588036,
4878294,"Jalen Pickett",,,DEN,MIN,156900,1136567,,16,5.01,2.25,1.86,1.05,0.74,0.25,0.04,6.87,7.26,9.12,0.29,4.11,1.99,0.82,2.79,0.25,0.2,4.78,1.87,10.63,10.63,11.35,6.4,16.98,0,0,0.65,6.19,9.03,11.35,13.41,16.77,18.31,25.8,0.27%,145,146,THURS,87084,51,4878294,
4878295,"Julian Strawther",,,DEN,MIN,156900,1241584,,12,4.87,1.41,0.51,0.83,0.41,0.06,0.14,5.38,6.28,6.79,0.2,1.92,2.06,0.82,2.58,0.98,0.76,4.64,1.65,7.52,7.52,8.01,3.91,13.25,0,0,0.05,3.74,6.14,8.01,9.88,13.35,14.69,20.56,0.04%,145,146,THURS,149531,52,4878295,
4878296,"Hunter Tyson",,,DEN,MIN,156900,1132015,,4,1.79,1.03,0.19,0.32,0.06,0.08,0,1.98,2.82,3.01,0.08,1.22,0.71,0.25,1.1,0.42,0.34,1.81,0.57,3.49,3.49,3.65,1.09,7.23,0,0,0,1.12,2.25,3.65,5.05,7.3,8.42,13.2,0.04%,145,146,THURS,89546,53,4878296,
6863241,"Spencer Jones",,,DEN,MIN,156900,1176586,,27.5,8.98,3.68,1.49,1.36,0.93,0.56,0.42,10.47,12.66,14.15,0.98,5.17,4.11,1.8,3.95,1.76,1.3,8.06,3.16,17.64,17.64,17.99,12.05,24.99,0.16,0.16,6.09,11.91,15.46,17.99,20.78,25.08,26.63,34.21,0.27%,145,146,THURS,89746,55,6863241,
1079,"Stephen Curry",,,GSW,DAL,156898,338365,,33.5,28.43,5.1,4.55,5.27,2.96,1.23,0.27,32.98,33.53,38.08,1.5,9.65,8.35,3.82,13.26,5.39,4.97,21.61,9.09,42.92,42.92,45.87,35.19,57.13,0,0,21.57,35.09,41.11,45.87,50.38,57.15,59.66,72.69,0%,150,140,THURS,12231,61,1079,
13327,"Jimmy Butler",,,GSW,DAL,156898,458730,,33.5,22.57,5.32,4.56,0.91,1.26,1.15,0.2,27.13,27.89,32.45,1.35,9.88,10.53,5.38,2.36,10.81,9.1,12.89,6.29,38.58,38.58,38.67,30.24,47.73,0,0,11.88,30.02,34.85,38.67,42.23,47.57,50.37,60.8,0%,150,140,THURS,12346,62,13327,
13976,"Draymond Green",,,GSW,DAL,156898,468895,,28,9.67,7.81,4.17,1.38,2.12,1.11,0.86,13.84,17.48,21.65,1.97,11.98,4.81,2.05,4.25,2.17,1.45,9.06,3.43,29.09,29.09,29.44,22.28,38.21,0,0,17.13,22.08,26.25,29.44,32.87,38.27,40.73,50.54,0%,150,140,THURS,12401,63,13976,
35206,"Buddy Hield",,,GSW,DAL,156898,697086,,3,1.27,0.68,0.17,0.29,0.22,0.07,0.01,1.44,1.95,2.12,0.08,0.85,0.38,0.16,0.8,0.1,0.09,1.18,0.45,2.36,2.36,2.57,0.94,5.24,0,0,0,0,0,2.57,4.11,7.2,9.77,16.96,0%,150,140,THURS,27988,64,35206,
3005536,"Moses Moody",,,GSW,DAL,156898,1231366,,24,9.72,3.14,1.97,1.71,0.66,0.68,0.35,11.69,12.86,14.83,1.03,5.11,3.47,1.5,4.6,1.99,1.61,8.07,3.21,18.87,18.87,19.19,13,26.56,0,0,7.4,12.79,16.12,19.19,22,26.61,28.4,37.1,0%,150,140,THURS,149270,65,3005536,
3588138,"Gui Santos",,,GSW,DAL,156898,1391940,,6,1.9,1.54,0.49,0.31,0.39,0.38,0.01,2.39,3.44,3.93,0.39,2.03,0.69,0.32,0.93,0.47,0.35,1.62,0.63,5.26,5.26,5.3,2.61,8.71,0,0,0,2.55,4.12,5.3,6.48,8.64,9.62,13.54,0%,150,140,THURS,195274,67,3588138,
4878333,"Trayce Jackson-Davis",,,GSW,DAL,156898,1187569,,2,0.71,0.68,0.22,0,0.07,0.06,0.06,0.93,1.39,1.61,0.12,0.9,0.46,0.3,0,0.21,0.12,0.46,0.3,2.15,2.15,2.1,1.37,2.89,0,0,0,1.34,1.76,2.1,2.39,2.9,3.11,4.03,0%,150,140,THURS,91712,68,4878333,
4878334,"Brandin Podziemski",,,GSW,DAL,156898,1324108,,28,12.3,4.42,3.6,1.9,1.64,1.01,0.09,15.9,16.72,20.32,1.1,8.02,5.88,2.65,5.03,1.83,1.31,10.91,4.55,24.66,24.66,25.57,18.05,33.49,0,0,12.37,17.97,22.28,25.57,28.86,33.67,35.95,44.31,0%,150,140,THURS,179628,69,4878334,
6412896,"Quinten Post",,,GSW,DAL,156898,1193672,,18,6.73,5.62,1.11,1.11,0.9,0.35,0.37,7.84,12.35,13.46,0.72,6.73,1.76,0.99,3.58,2.16,1.42,5.34,2.1,16.4,16.4,17.11,12.29,22.67,0,0,0.28,12.14,15.09,17.11,19.32,22.81,24.29,31.28,0%,150,140,THURS,92403,70,6412896,
8998311,"Will Richard",,,GSW,DAL,156898,1323578,,10,3.3,1.39,0.57,0.49,0.38,0.35,0.06,3.87,4.69,5.26,0.41,1.96,1.49,0.65,1.42,0.62,0.52,2.91,1.14,6.67,6.67,6.77,3.47,11.08,0,0,0,3.39,5.19,6.77,8.43,11.28,12.41,17.6,0%,150,140,THURS,180292,73,8998311,
1499,"Al Horford",,,GSW,DAL,156898,280587,,18,6.55,4.19,1.72,1.44,0.7,0.88,0.96,8.27,10.74,12.46,1.84,5.91,2.13,0.89,3.87,0.5,0.45,6,2.33,18.98,18.98,18.53,9.91,29.17,0,0,13.85,12.97,12.97,12.97,12.97,12.97,12.97,12.97,0%,150,140,THURS,12158,74,1499,
36041,"Gary Payton II",,,GSW,DAL,156898,846407,,8,2.53,2.16,1.12,0.24,0.51,0.29,0.08,3.65,4.69,5.81,0.37,3.28,1.55,0.83,0.75,0.25,0.16,2.3,1.07,7.4,7.4,7.52,3.95,11.96,0,0,0,3.89,5.7,7.52,9.08,11.93,12.97,18.15,0%,150,140,THURS,31188,76,36041,
409081,"De'Anthony Melton",,,GSW,DAL,156898,946801,,16,6.8,1.43,2.03,1.16,0.8,1.02,0.29,8.83,8.23,10.26,1.31,3.46,2.69,0.95,4.29,1.73,1.42,6.98,2.11,14.69,14.69,14.43,8.88,20.71,0,0,2.06,8.86,11.9,14.43,16.71,21.01,22.78,29.87,0%,150,140,THURS,75321,77,409081,
3888921,"Pat Spencer",,,GSW,DAL,156898,1176145,,12,5.6,1.8,1.47,0.73,0.79,0.37,0.06,7.07,7.4,8.87,0.43,3.27,2.8,1.22,2.11,1.21,0.98,4.91,1.95,10.47,10.47,10.89,5.45,17.52,0,0,0.18,5.27,8.43,10.89,13.7,17.56,19.67,26.7,0%,150,140,THURS,90408,79,3888921,
1348,"Kevin Durant",,,HOU,LAL,156899,329525,,34,23.7,4.53,3.78,2.18,2.95,0.53,0.69,27.48,28.23,32.01,1.22,8.31,11.52,6.04,5.2,5.87,5.06,16.72,8.22,35.52,35.52,37.1,28.17,46.38,0,0,4.04,28.01,33.06,37.1,40.63,46.44,48.71,59.31,0.00%,141,152,THURS,12157,83,1348,
16848,"Steven Adams",,,HOU,LAL,156899,679478,,18,4.83,6.13,1.04,0,0.8,0.44,0.38,5.87,10.96,12,0.82,7.17,3.3,1.63,0,2.71,1.58,3.3,1.63,15.41,15.41,15.3,10.58,20.82,0,0,0.86,10.29,13.19,15.3,17.41,20.84,22.42,28.76,0.00%,141,152,THURS,12478,84,16848,
18610,"Clint Capela",,,HOU,LAL,156899,830647,,5,1.94,1.61,0.24,0,0.18,0.25,0.1,2.18,3.55,3.79,0.35,1.85,1.51,0.82,0,0.5,0.3,1.51,0.82,5.1,5.1,4.92,2.11,8.36,0,0,0,2.19,3.55,4.92,6.01,8.2,9.02,13.39,0.00%,141,152,THURS,12572,85,18610,
408932,"Aaron Holiday",,,HOU,LAL,156899,884087,,10,3.97,0.92,0.51,0.78,0.52,0.13,0.04,4.48,4.89,5.4,0.17,1.43,1.27,0.57,1.91,0.58,0.5,3.18,1.35,5.83,5.83,6.36,2.49,10.81,0,0,0,2.49,4.7,6.36,8.3,11.61,13,19.36,0.00%,141,152,THURS,75332,88,408932,
409174,"Josh Okogie",,,HOU,LAL,156899,941460,,20.5,5.17,2.83,1,0.68,0.57,0.92,0.3,6.17,8,9,1.22,3.83,2.05,0.93,1.83,1.77,1.28,3.88,1.61,13.16,13.16,12.7,7.87,18.33,0,0,0.13,7.94,10.58,12.7,15.08,18.79,20.37,26.99,0.00%,141,152,THURS,75296,89,409174,
2448431,"Jae'Sean Tate",,,HOU,LAL,156899,844040,,6.5,1.63,0.91,0.5,0.14,0.16,0.15,0.06,2.13,2.54,3.04,0.21,1.41,0.94,0.48,0.43,0.35,0.26,1.37,0.62,3.94,3.94,3.93,1.38,7.36,0,0,0,1.4,2.81,3.93,5.33,7.3,8.42,12.91,0.00%,141,152,THURS,70482,90,2448431,
3006967,"Alperen Sengun",,,HOU,LAL,156899,1323508,,34,22.55,7.88,5.67,0.74,3.06,1.69,0.76,28.22,30.43,36.1,2.45,13.55,14.72,7.49,2.59,7.56,5.34,17.31,8.23,44.8,44.8,44.96,35.98,55.34,0,0,8.09,35.81,40.71,44.96,49.21,55.39,58.23,69.57,0.00%,141,152,THURS,165221,92,3006967,
3587947,"Jabari Smith",,,HOU,LAL,156899,1342755,,33,15.44,5.73,1.82,2.27,1.63,0.53,0.37,17.26,21.17,22.99,0.9,7.55,6.71,3,6.19,3.28,2.64,12.9,5.27,26.12,26.12,27.49,19.94,36.49,0,0,7.33,19.9,24.09,27.49,31.16,36.65,38.49,49.48,0.00%,141,152,THURS,180850,94,3587947,
3587949,"Tari Eason",,,HOU,LAL,156899,1235198,,18,8.04,3.86,1.38,1.18,1.01,0.72,0.34,9.42,11.9,13.28,1.06,5.24,3.66,1.8,2.98,1.24,0.88,6.64,2.98,16.91,16.91,17.14,11.04,24.06,0,0,2.01,10.91,14.28,17.14,19.74,24.15,25.71,33.76,0.00%,141,152,THURS,148583,95,3587949,
4874279,"Amen Thompson",,,HOU,LAL,156899,1429337,,35,16.94,6.13,4.9,0.33,2.22,1.49,0.43,21.84,23.07,27.97,1.92,11.03,11.28,6.1,1.56,5.15,3.73,12.84,6.43,35.19,35.19,34.95,26.9,44.05,0,0,4.49,26.92,31.33,34.95,38.57,44.27,46.6,56.44,0.00%,141,152,THURS,266069,96,4874279,
6412914,"Reed Sheppard",,,HOU,LAL,156899,1465031,,26,11.56,2.35,3.23,2.44,1.41,1.17,0.49,14.79,13.91,17.14,1.66,5.58,4.28,1.76,6.13,0.95,0.74,10.41,4.2,22.8,22.8,23.18,15.96,31.43,0,0,8.09,15.79,19.87,23.18,26.24,31.33,33.37,43.3,0.00%,141,152,THURS,288915,97,6412914,
1227,"LeBron James",,,LAL,HOU,156899,214152,,36,22.19,4.83,4.99,1.87,2.15,1.01,0.7,27.18,27.02,32.01,1.71,9.82,12.19,6.17,5.11,5.75,4.26,17.3,8.04,38.45,38.45,39.05,30.2,48.73,12.74,12.74,2.98,30.12,35.22,39.05,42.88,49,51.3,62.28,11.24%,152,141,THURS,12624,101,1227,
18567,"Marcus Smart",,,LAL,HOU,156899,697132,,30,9.16,2.55,2.27,1.56,1.16,0.92,0.42,11.43,11.71,13.98,1.34,4.82,3.13,1.26,4.75,2.38,1.97,7.88,2.82,18.49,18.49,18.63,12.25,25.84,1.8,1.8,1.43,12.16,15.78,18.63,21.48,25.87,27.95,35.71,1.11%,152,141,THURS,12548,102,18567,
37845,"Maxi Kleber",,,LAL,HOU,156899,1072048,,5,0.82,0.56,0.19,0.13,0.14,0.12,0.11,1.01,1.38,1.57,0.23,0.75,0.32,0.12,0.43,0.23,0.17,0.75,0.25,2.33,2.33,2.26,0.33,4.79,0,0,0,0,1.41,2.26,3.11,5.09,5.65,9.89,0.09%,152,141,THURS,38337,103,37845,
408971,"Luka Doncic",,,LAL,HOU,156899,1121277,,36,29.57,6.76,6.4,3.49,3.05,1.36,0.38,35.97,36.33,42.73,1.74,13.16,11.75,5.39,9.92,10.41,8.32,21.67,8.88,49.45,49.45,51.61,41.31,62.99,0,0,4.07,41.08,46.99,51.61,56.23,63.42,66.25,79.34,0.00%,152,141,THURS,75290,104,408971,
409024,"Jarred Vanderbilt",,,LAL,HOU,156899,1067852,,21,4.41,4.65,1.29,0.31,0.84,0.75,0.29,5.7,9.06,10.35,1.04,5.94,2.78,1.27,1.01,1.4,0.95,3.79,1.58,14.21,14.21,13.97,8.94,19.49,0.3,0.3,0.52,8.7,11.6,13.97,16.08,19.28,20.82,27.41,0.23%,152,141,THURS,69989,105,409024,
409301,"Deandre Ayton",,,LAL,HOU,156899,1061507,,31,11.37,8.48,0.65,0.05,1.14,1.39,0.85,12.02,19.85,20.5,2.24,9.13,8.13,5.2,0.25,1.14,0.8,8.38,5.25,28.1,28.1,27.09,20.15,35.22,0.78,0.78,1.47,20.06,23.7,27.09,29.96,35.16,37.01,46.11,0.46%,152,141,THURS,75293,106,409301,
1115443,"Jaxson Hayes",,,LAL,HOU,156899,1140887,Q,8,2.44,1.47,0.19,0.01,0.22,0.14,0.27,2.63,3.91,4.1,0.41,1.66,1.31,0.98,0.06,0.73,0.47,1.37,0.99,5.5,5.5,5.28,2.3,8.95,0,0,0,2.22,3.89,5.28,6.95,9.17,10.28,14.73,0.04%,152,141,THURS,71368,109,1115443,
3012783,"Austin Reaves",,,LAL,HOU,156899,953291,,35,21.23,3.7,4.08,2.72,2.27,0.55,0.32,25.31,24.93,29.01,0.87,7.78,7.79,3.81,7.4,6.25,5.44,15.19,6.53,32.13,32.13,33.96,25.34,43.8,4.81,4.81,1.13,25.28,30.13,33.96,37.79,43.92,46.22,57.2,1.25%,152,141,THURS,91245,110,3012783,
3587973,"Jake LaRavia",,,LAL,HOU,156899,1175125,,23,6.13,3.26,1.41,0.8,0.75,1.23,0.44,7.54,9.39,10.8,1.67,4.67,2.68,1.16,2.22,1.94,1.41,4.9,1.96,16.42,16.42,15.69,10.31,21.89,0.92,0.92,0.08,10.2,13.34,15.69,18.3,22.23,24.06,31.12,0.27%,152,141,THURS,89808,111,3587973,
4878217,"Nick Smith",,,LAL,HOU,156899,1401374,,8,2.99,0.41,0.55,0.57,0.32,0.4,0.03,3.54,3.4,3.95,0.43,0.96,1.35,0.55,1.5,0.22,0.18,2.85,1.12,5.28,5.28,5.31,1.74,9.84,0,0,0,1.59,3.72,5.31,6.9,9.56,10.89,15.4,0.04%,152,141,THURS,244998,112,4878217,
6412974,"Bronny James",,,LAL,HOU,156899,1463593,,1,0.46,0.1,0.11,0.06,0.06,0.03,0.01,0.57,0.56,0.67,0.04,0.21,0.23,0.1,0.17,0.1,0.08,0.4,0.16,0.81,0.81,0.83,0.27,1.66,0,0,0,0.36,0.59,0.83,1.07,1.42,1.51,1.58,0.00%,152,141,THURS,288827,113,6412974,
6412975,"Dalton Knecht",,,LAL,HOU,156899,1324634,,6,1.91,0.62,0.11,0.37,0.06,0.02,0.1,2.02,2.53,2.64,0.12,0.73,0.67,0.3,1.03,0.26,0.2,1.7,0.67,3.12,3.12,3.25,0.51,6.63,0,0,0,0,1.63,3.25,4.33,6.5,7.58,12.46,0.11%,152,141,THURS,179854,114,6412975,
